54		87			?- n	0.044|5												
142|	Xe		1.23 s|2	1.23E0|2E-2	?-	100			5285|8#	-1959|5#	-10460|370#	1177|10#	5104|4#	12592|16#	8233.169|19#	141929973.1|29#	-65229.6|27#	1960
54		88			?- n	0.21|6												
143|	Xe		0.511 s|6	5.11E-1|6E-3	?-	100	-0.4599 14	+0.93 3	7473|9#	-2423|6#	-9570|200#	2240|8#	3045|5#	12720|370#	8196.88|3#	142935370|5#	-60203|5#	1951
54		89			?- n	> 0												
144|	Xe		1.15 s|20	1.15E0|2E-1	?-	100			6399|21#	-2720|60#	-11590|400#	2732|9#	4741|7#	13530|200	8172.88|4#	143938945|6#	-56872|5#	2003
54		90																
145|	Xe		188 ms|4	1.88E-1|4E-3	?-	100			8561|14#	-3430|400	-10550|500#	3707|23#	2692|12#	13500|400	8135.09|8#	144944720|12#	-51493|11#	2003
54		91			?- n	5.0|6												
146|	Xe		146 ms|6	1.46E-1|6E-3	?-	100			7355|24#	-4010|500	#	4028|26#	4533|27#	14300|500	8110.41|17#	145948518|26#	-47955|24#	1989
54		92			?- n	6.9|15												
147|	XE		0.10 s|+10-5	1E-1|8E-2	?- n	< 8			9560|200	-4510|540		4880|200	2480|200		8072|1	146954520|210	-42360|200	1994
54		93			?-	?												
148|	XE		> 0.4 ?s	4E-7|5E18	?- n	?			8310|300			5250|300	4310|360		8047|2	147958560|320	-38600|300	2010
54		94			?-	?												
112|	Cs		0.49 ms|3	4.9E-4|3E-5	p	100				3930|120#	13740|90		11540|210	-816|4#	8100.4|8#	111950310|90#	-46290|90#	1994
55		57			?	< 0.26												
113|	Cs		17.7 ?s|4	1.77E-5|4E-7	p	100			-11980|300	3483|8#	10439|11		13550|90#	-972.8|22#	8148.62|8#	112944428|9#	-51765|9#	1984
55		58																
114|	Cs		0.57 s|2	5.7E-1|2E-2	ec ?+	99.982|6			-8780|120#	3360|50#	12400|70#	-22970|310	10990|70#	-230|70#	8173.5|6#	113941300|80#	-54680|70#	1978
55		59			ec p	8.7|13												
					ec ?	0.19|3												
					?	0.018|6												
115|	Cs		1.4 s|8	1.4E0|8E-1	ec ?+	100			-10680|220	2830|100	8960|100	-21860|140	13090|120	-100|100	8216|1	114935910|110	-59700|100	1978
55		60			?+ p	? 0.07												
116|	Cs		0.70 s|4	7E-1|4E-2	ec ?+	100			-7460|220	2600|100	11000|100	-21090|220	10410|140	670|100	8235|1	115933390|110	-62040|100	1975
55		61			ec p	2.8|7												
					ec ?	0.049|25												
117|	Cs		8.4 s|6	8.4E0|6E-1	ec ?+	100			-9040|260#	2200|60#	7690|60#	-19980|210	12520|120	740|60#	8271.9|5#	116928620|70#	-66490|60#	1972
55		62																
118|	Cs		14 s|2	1.4E1|2E0	ec ?+	100	+3.876 5	+1.4 2	-6050|200	1960|150	9670|16	-19020|250#	9990|60#	1513|16#	8286.40|11#	117926560|14#	-68409|13#	1969
55		63			ec p	< 4.2 x 10-2|6												
					ec ?	< 2.4 x 10-3|4												
119|	Cs		43.0 s|2	4.3E1|2E-1	ec ?+	100	+5.46 3	+2.8 1	-7710|200#	1610|30#	6489|17#	-18020|200	11967|19#	1515|17#	8317.33|12#	118922377|15#	-72305|14#	1969
55		64																
120|	Cs		61.3 s|11	6.13E1|1.1E0	ec ?+	100	+3.87 2	+1.45 2	-5000|300#	1180|100#	8284|15#	-17370|200#	9655|17#	2383|14#	8328.48|8#	119920677|11#	-73889|10#	1969
55		65			?+ ?	2.0 x 10-5|4												
					?+ p	7 x 10-6|3												
121|	Cs		155 s|4	1.55E2|4E0	ec ?+	100	+0.770 4	+0.838 9	-6360|140#	910|30#	5379|18#	-16290|300#	11285|17#	2219|19#	8352.91|12#	120917227|15#	-77102|14#	1969
55		66																
122|	Cs		21.18 s|19	2.12E1|1.9E-1	ec ?+	100	-0.1333 9	-0.19 1	-3540|40#	400|40#	7210|40#	-15470|150#	9110|40#	2950|40#	8359.15|28#	121916110|40#	-78140|30#	1969
55		67																
123|	Cs		5.88 min|3	3.53E2|1.8E0	ec ?+	100	+1.377 7		-5389|17#	300|30#	4205|15#	-14510|30#	10970|40#	2978|16#	8380.38|10#	122912996|13#	-81044|12#	1954
55		68																
124|	Cs		30.9 s|4	3.09E1|4E-1	ec ?+	100	+0.673 3	-0.74 3	-2642|15#	-403|17#	5930|8#	-14148|15#	8759|15#	3772|13#	8383.43|7#	123912258|9#	-81731|8#	1969
55		69																
125|	Cs		46.7 min|1	2.8E3|6E0	ec ?+	100	+1.409 7		-4419|13#	-261|9#	3105|8#	-13069|15#	10428|11#	3715|8#	8399.79|6#	124909728|8#	-84088|8#	1954
55		70																
126|	Cs		1.64 min|2	9.84E1|1.2E0	ec ?+	100	+0.777 4	-0.68 2	-1681|16#	-695|12#	4796|11#	-12753|15#	8334|13#	4446|11#	8399.27|8#	125909446|11#	-84351|10#	1954
55		71																
127|	Cs		6.25 h|10	2.25E4|3.6E2	ec ?+	100	+1.459 7		-3422|13#	-721|7#	2081|7#	-11642|14#	9961|12#	4382|7#	8411.56|4#	126907417|6#	-86240|6#	1950
55		72																
128|	Cs		3.640 min|14	2.18E2|8.4E-1	ec ?+	100	0.974 5	-0.570 8	-553|8#	-991|6#	3929|6#	-11185|13#	7763|8#	4899|7#	8406.49|4#	127907749|6#	-85932|5#	1951
55		73																
129|	Cs		32.06 h|6	1.15E5|2.16E2	ec ?+	100	+1.491 8		-2436|11#	-1087|5#	1197|5#	-10192|7#	9639|7#	4928|5#	8416.05|3#	128906066|5#	-87499|5#	1950
55		74																
130|	Cs		29.21 min|4	1.75E3|2.4E0	ec ?+	98.4	+1.460 7	-0.059 6	362|9#	-1413|9#	2981|8#	-9908|13#	7472|10#	5493|8#	8408.78|6#	129906709|9#	-86900|8#	1952
55		75			?-	1.6												
131|	Cs		9.689 d|16	8.37E5|1.38E3	ec	100	+3.543 2	-0.575 6	-1375|5#	-1500|6#	355|5#	-8869|5#	9230|10#	5467|5#	8415.06|4#	130905465|5#	-88059|5#	1947
55		76																
132|	Cs		6.480 d|6	5.6E5|5.18E2	ec ?+	98.13|9	+2.222 7	+0.508 7	1282.3|15#	-1839|4#	2126.3|10#	-8540.3|28#	7165|5#	6028.1|10#	8405.587|8#	131906437.7|11#	-87152.7|10#	1953
55		77			?-	1.87|9												
133|	Cs		STABLE|				+2.582025 3	-0.00371 14	-517.3|10#	-1989|3#	-427.4|24#	-7707.2|10#	8989.6|10#	6080.94|1#	8409.978|0#	132905451.961|8#	-88070.931|8#	1921
55		78	100 %															
134|	Cs		2.0652 y|4	6.52E7|1.26E4	?-	99.9997|1	+2.9937 9	+0.389 3	2058.7|3#	-2380|3#	1234.668|18#	-7408.9|10#	6891.54|1#	6536.5|24#	8398.646|0#	133906718.503|17#	-86891.154|16#	1940
55		79			ec	0.0003|1												
135|	Cs		2.3 x 106|y|3	7.26E13|9.47E12	?-	100	+2.7324 2	+0.050 2	268.9|10#	-2563.8|12#	-1168|4#	-6703.1|10#	8761.8|10#	6744.8|10#	8401.336|7#	134905977.2|11#	-87581.6|10#	1949
55		80																
136|	Cs		13.16 d|3	1.14E6|2.59E3	?-	100	+3.711 15	+0.225 10	2548.2|19#	-3060|4#	90.5|19#	-6559.5|19#	6828.4|21#	7215|4#	8389.770|14#	135907311.6|20#	-86338.7|19#	1951
55		81																
137|	Cs		30.08 y|9	9.49E8|2.84E6	?-	100	+2.8413 1	+0.051 1	1175.63|17#	-3112|6#	-4162.2|4#	-5730.00|19#	8278.2|19#	7405.4|4#	8388.956|3#	136907089.5|4#	-86545.6|4#	1951
55		82																
138|	Cs		33.41 min|18	2E3|1.08E1	?-	100	+0.700 4	+0.125 18	5375|9#	-1268|10#	-2915|10#	-3237|9#	4413|9#	7792|9#	8360.14|7#	137911017|10#	-82887|9#	1943
55		83																
139|	Cs		9.27 min|5	5.56E2|3E0	?-	100	+2.696 4	-0.075 11	4213|3#	653|4#	-5056|4#	-511|3#	5885|10#	8018|4#	8342.338|23#	138913364|3#	-80701|3#	1939
55		84																
140|	Cs		63.7 s|3	6.37E1|3E-1	?-	100	+0.1338953 5	-0.112 7	6219|10#	70|16#	-4064|9#	-208|8#	4420|9#	8694|8#	8314.32|6#	139917283|9#	-77050|8#	1950
55		85																
141|	Cs		24.84 s|16	2.48E1|1.6E-1	?-	100	+2.438 10	-0.36 4	5255|10#	-546|12#	-6280|10#	721|12#	5499|12#	8780|9#	8294.36|6#	140920045|10#	-74478|9#	1962
55		86			?- n	0.035|3												
142|	Cs		1.684 s|14	1.68E0|1.4E-2	?-	100			7328|8#	-960|9#	-5285|8#	1147|9#	4108|12#	9606|8#	8264.88|5#	141924300|8#	-70515|7#	1962
55		87			?- n	0.090|4												
143|	Cs		1.791 s|7	1.79E0|7E-3	?-	100			6262|10#	-1629|9#	-7473|9#	2095|10#	5232|10#	9735|8#	8243.67|5#	142927347|8#	-67676|8#	1962
55		88			?- n	1.64|7												
144|	Cs		0.994 s|6	9.94E-1|6E-3	?-	100	-0.546 3	+0.30 1	8496|20#	-2090|23#	-6399|21#	2595|21#	3667|22#	10357|21#	8211.89|14#	143932075|22#	-63271|20#	1967
55		89			?- n	3.03|13												
145|	Cs		0.587 s|5	5.87E-1|5E-3	?-	100	+0.784 4	+0.62 6	7462|12#	-2553|18#	-8561|14#	3641|11#	4854|22#	10471|11#	8188.73|6#	144935529|10#	-60054|9#	1971
55		90			?- n	14.7|9												
146|	Cs		0.3220 s|13	3.22E-1|1.3E-3	?-	100			9637|21#	-2970|370#	-7355|24#	4134|9#	3327|10#	11106|12#	8155.436|20#	145940622|3#	-55310.4|29#	1971
55		91			?- n	14.2|5												
147|	Cs		0.230 s|1	2.3E-1|1E-3	?-	100			8344|21#	-3710|200	-9560|200#	4956|22#	4681|9#	11254|26#	8131.80|6#	146944262|9#	-51920|8#	1978
55		92			?- n	28.5|17												
148|	Cs		146 ms|6	1.46E-1|6E-3	?-	100			10680|60#	-4060|400	-8310|300#	5282|24#	3062|15#	11840|200	8097.55|9#	147949639|14#	-46911|13#	1978
55		93			?- n	25.1|25												
149|	Cs		> 50 ms	5E-2|5E21	?-	?			9870|590	-4740|640		6270|400	4410|400	11940|500	8073|3	148953570|430	-43250|400	1979
55		94			?- n	?												
150|	Cs		> 50 ms	5E-2|5E21	?-	100			11730|500			6880|590	2990|560		8039|3	149959020|430	-38170|400	1979
55		95			?- n	?												
151|	Cs		> 50 ms	5E-2|5E21	?- n	?			10710|640			7600|580	4130|640		8013|3	150963250|540	-34230|500	1979
55		96			?-	?												
114|	Ba		0.43 s|+30-15	4.3E-1|2.3E-1	ec ?+	99.1|3				3592|19#	8780|120		14190|310	1430|100#	8089.7|9#	113950720|110#	-45910|100#	1995
56		58			ec p	20|10												
					?	0.9|3												
					12C	< 0.0034												
115|	Ba		0.45 s|5	4.5E-1|5E-2	ec ?+	100				2950|220	10680|220		11190|220	1630|210	8117|2	114947370|210	-49020|200	1997
56		59			?+ p	> 15												
116|	Ba		1.3 s|2	1.3E0|2E-1	ec ?+	100			-13930|370	3020|200	7460|220		13630|280	2170|220	8164|2	115941410|210	-54580|200	1997
56		60			?+ p	3|1												
117|	Ba		1.75 s|7	1.75E0|7E-2	ec ?+	100			-10990|320	2320|250#	9040|260	-24880|400	10950|320	2700|270	8188.0|21#	116938320|270#	-57460|250#	1977
56		61			?+ ?	> 0												
					?+ p	> 0												
118|	Ba		5.5 s|2	5.5E0|2E-1	ec ?+	100			-12790|360	2310|200	6060|200	-23950|280	12970|320	3150|200	8228|2	117933060|210	-62350|200	1997
56		62			ec p	?												
119|	Ba		5.4 s|3	5.4E0|3E-1	ec ?+	100			-9800|360	1640|200#	7710|200	-23100|360	10310|280	3470|200#	8245.9|17#	118930660|210#	-64590|200#	1974
56		63			ec p	< 25												
120|	Ba		24 s|2	2.4E1|2E0	ec ?+	100			-11320|420	1730|300#	5000|300	-22170|420	12370|360#	3870|300#	8280.3|25#	119926040|320#	-68890|300#	1974
56		64																
121|	Ba		29.7 s|15	2.97E1|1.5E0	ec ?+	100	+0.660 1	+1.79 12	-8550|330	1020|140#	6360|140	-21250|330	9930|330#	4150|140#	8293.9|12#	120924050|150#	-70740|140#	1975
56		65																
122|	Ba		1.95 min|15	1.17E2|9E0	ec ?+	100			-10070|300	1050|30#	3540|40	-20490|300	11940|140#	4800|30#	8323.76|23#	121919900|30#	-74609|28#	1974
56		66																
123|	Ba		2.7 min|4	1.62E2|2.4E1	ec ?+	100	-0.680 1	+1.49 12	-7000|200	715|16#	5389|17	-19180|300	9120|30#	4800|40#	8330.21|10#	122918781|13#	-75655|12#	1962
56		67																
124|	Ba		11.0 min|5	6.6E2|3E1	ec ?+	100			-8830|60#	658|17#	2642|15#	-18510|200	11506|17#	5335|17#	8355.82|10#	123915094|13#	-79090|12#	1967
56		68																
125|	Ba		3.3 min|3	1.98E2|1.8E1	ec ?+	100	+0.177 12		-5909|28#	387|15#	4419|13#	-17480|60#	8651|17#	5227|14#	8358.18|9#	124914472|12#	-79669|11#	1968
56		69																
126|	Ba		100 min|2	6E3|1.2E2	ec ?+	100			-7700|90#	260|17#	1681|16#	-16982|29#	11072|17#	5871|15#	8379.72|10#	125911250|13#	-82670|12#	1954
56		70																
127|	Ba		12.7 min|4	7.62E2|2.4E1	ec ?+	100	+0.089 12		-4922|28#	6|15#	3422|13#	-15920|90#	8219|17#	5756|15#	8378.45|9#	126911091|12#	-82818|11#	1952
56		71																
128|	Ba		2.43 d|5	2.1E5|4.32E3	ec	100			-6750|50#	-142|5#	553|8#	-15554|27#	10632|12#	6427|8#	8396.06|4#	127908342|6#	-85378|5#	1950
56		72																
129|	Ba		2.23 h|11	8.03E3|3.96E2	ec ?+	100	-0.398 16		-3739|22#	-295|11#	2436|12#	-14510|60#	7756|11#	6421|12#	8391.10|8#	128908681|11#	-85063|11#	1950
56		73																
130|	Ba		STABLE|						-5634|26#	-539|4#	-362|9#	-14008|21#	10270|11#	7051|5#	8405.549|20#	129906320.9|27#	-87261.5|26#	1936
56		74	0.106 %|1															
131|	Ba		11.50 d|6	9.94E5|5.18E3	ec ?+	100	0.708113 15		-2914|28#	-787|5#	1375|6#	-13128|26#	7493.5|3#	7073|9#	8398.587|20#	130906941.2|28#	-86683.7|26#	1947
56		75																
132|	Ba		> 3.0 x 1021|y	9.47E28|1.58E32	2?+	?			-4710|40#	-999.6|15#	-1282.3|15#	-12737|28#	9822.6|27#	7665|5#	8409.375|8#	131905061.1|11#	-88435.0|11#	1936
56		76	0.101 %|1															
133|	Ba		10.551 y|11	3.33E8|3.47E5	ec	100	0.771674 16		-2059|28#	-1282.5|10#	517.3|10#	-11900|40#	7189.9|4#	7689.9|14#	8400.206|7#	132906007.3|11#	-87553.6|10#	1941
56		77																
134|	Ba		STABLE|						-3731|20#	-1494.3|3#	-2058.7|3#	-11527|28#	9467.6|10#	8167.9|3#	8408.171|2#	133904508.4|3#	-88949.9|3#	1936
56		78	2.417 %|18															
135|	Ba		STABLE|				+0.837943 17	+0.160 3	-1207|9#	-1861.9|3#	-268.9|10#	-10703|20#	6971.96|10#	8248.3|3#	8397.533|2#	134905688.6|3#	-87850.5|3#	1932
56		79	6.592 %|12															
136|	Ba		STABLE|						-2850|50#	-2032.9|3#	-2548.2|19#	-10315|9#	9107.74|4#	8594.2|10#	8402.755|2#	135904576.0|3#	-88886.9|3#	1932
56		80	7.854 %|24															
137|	Ba		STABLE|				+0.935814 5	+0.245 4	-580.5|16#	-2502.6|24#	-1175.6|5#	-9760|50#	6905.63|7#	8671.5|19#	8391.827|2#	136905827.4|3#	-87721.2|3#	1932
56		81	11.232 %|24				+0.937365 20											
138|	Ba		STABLE|						-1742|3#	-2560.7|3#	-5375|9#	-9192.3|16#	8611.72|4#	9005.00|18#	8393.420|2#	137905247.2|3#	-88261.6|3#	1925
56		82	71.698 %|42															
139|	Ba		83.06 min|28	4.98E3|1.68E1	?-	100	-0.973 5	-0.573 13	2312.5|20#	-926|4#	-4213|3#	-6466|3#	4723.43|4#	9316|9#	8367.017|2#	138908841.3|3#	-84913.8|3#	1937
56		83																
140|	Ba		12.7527 d|23	1.1E6|1.99E2	?-	100			1047|8#	735|8#	-6219|11#	-4114|8#	6427|8#	9857|9#	8353.16|6#	139910607|9#	-83269|8#	1939
56		84																
141|	Ba		18.27 min|7	1.1E3|4.2E0	?-	100	-0.337 5	+0.454 10	3199|7#	226|5#	-5255|11#	-3488|6#	4535|9#	9971|10#	8326.08|4#	140914403|6#	-79733|5#	1945
56		85																
142|	Ba		10.6 min|2	6.36E2|1.2E1	?-	100			2182|8#	-295|7#	-7328|9#	-2982|7#	6181|8#	10654|11#	8310.97|4#	141916433|6#	-77842|6#	1959
56		86																
143|	Ba		14.5 s|3	1.45E1|3E-1	?-	100	+0.443 11	-0.88 2	4234|10#	-718|7#	-6262|10#	-1984|9#	4166|9#	10712|10#	8281.99|5#	142920625|7#	-73937|7#	1962
56		87																
144|	Ba		11.5 s|2	1.15E1|2E-1	?-	100			3083|15#	-1206|8#	-8496|21#	-1667|10#	5901|10#	11381|10#	8265.45|5#	143922955|8#	-71767|7#	1967
56		88																
145|	Ba		4.31 s|16	4.31E0|1.6E-1	?-	100	-0.285 7	+1.224 21	5319|15#	-1744|9#	-7462|12#	-738|15#	3820|11#	11534|22#	8234.80|6#	144927518|9#	-67516|8#	1974
56		89																
146|	Ba		2.21 s|6	2.21E0|6E-2	?-	100			4100|30#	-2142|21#	-9637|21#	-183|24#	5502|23#	12182|23#	8216.08|14#	145930276|22#	-64947|21#	1970
56		90																
147|	Ba		0.894 s|10	8.94E-1|1E-2	?-	100			6414|22#	-2486|20#	-8344|21#	710|40#	3388|29#	12243|20#	8183.24|13#	146935304|21#	-60264|20#	1978
56		91			?- n	0.06|5												
148|	Ba		0.612 s|17	6.12E-1|1.7E-2	?-	100			5110|60#	-3150|60#	-10680|60#	1010|60#	5400|70#	12960|60#	8164.4|4#	147938170|70#	-57590|60#	1979
56		92			?- n	0.4|3												
149|	Ba		0.344 s|7	3.44E-1|7E-3	?-	100			7100|480#	-4050|440#	-9870|590#	1520|440#	3600|440#	13500|440#	8133.8|29#	148942970|470#	-53120|440#	1993
56		93			?- n	0.43|12												
150|	Ba		0.3 s	3E-1	?-	100			6230|530	-4370|300	-11730|500	2250|360	4850|530	13940|500	8112|2	149946430|320	-49900|300	1994
56		94			?- n	?												
151|	Ba		> 300 ns	3E-7|5E15	?- n	?			8370|590	-5000|450	-10710|640	3120|590	3110|500	14060|560	8079|3	150951750|430	-44940|400	1994
56		95			?-	?												
152|	BA		> 406 ns	4.06E-7|5E15	?-	100			7580|500	-5530|500	-12780|640	3530|590	4840|560	14770|640	8057|3	151955220|430	-41710|400	2010
56		96			?- n	?												
117|	La		23.5 ms|26	2.35E-2|2.6E-3	p	93.9|7				2870|200	10990|320		13900|370	-820|3#	8087|2	116950110|210	-46470|200	2001
57		60			ec ?+	6.1|7												
120m	La		2.8 s|2	2.8E0|2E-1	ec ?+	100			-7970|580	2050|320	11320|420	-21700|580	10850|420	270|360	8179|2	119938200|320	-57570|300	1984
57		63			ec p	> 0												
121|	La		5.3 s|2	5.3E0|2E-1	ec ?+	100			-9500|500	1880|310	8550|330	-20660|580	12690|420	590|420	8217|2	120933240|320	-62190|300	1988
57		64																
122|	La		8.6 s|5	8.6E0|5E-1	ec ?+	100			-6670|500	1440|300	10070|300	-19920|500	10420|420	1090|330	8235|2	121930710|320	-64540|300	1984
57		65			ec p	?												
123|	La		17 s|3	1.7E1|3E0	ec ?+	100			-8360|360	1230|200	7000|200	-18850|450	12180|360	1330|200	8267|2	122926300|210	-68650|200	1978
57		66																
124|	La		21 s|4	2.1E1|4E0	ec ?+	100			-5340|300	1210|60#	8830|60	-18040|300	9680|200	1890|60#	8278.3|5#	123924570|60#	-70260|60#	1978
57		67																
125|	La		64.8 s|12	6.48E1|1.2E0	ec ?+	100			-7100|200	920|30#	5909|28	-16910|300	11570|60#	1959|29#	8304.64|21#	124920816|28#	-73759|26#	1973
57		68																
126|	La		54 s|2	5.4E1|2E0	ec ?+	> 0			-4150|90#	750|100#	7700|90#	-16390|220	9290|90#	2590|90#	8312.4|7#	125919510|100#	-74970|90#	1961
57		69																
127|	La		5.1 min|1	3.06E2|6E0	ec ?+	100			-5920|40#	723|29#	4922|28#	-15150|40#	10990|90#	2515|29#	8333.54|20#	126916375|28#	-77896|26#	1963
57		70																
128|	La		5.18 min|14	3.11E2|8.4E0	ec	100			-3090|60#	680|60#	6750|50#	-14720|60#	8800|60#	3100|60#	8337.2|4#	127915590|60#	-78630|50#	1961
57		71																
129|	La		11.6 min|2	6.96E2|1.2E1	ec ?+	100			-5040|40#	338|23#	3739|24#	-13860|40#	10770|60#	3235|22#	8356.05|17#	128912694|23#	-81325|21#	1963
57		72																
130|	La		8.7 min|1	5.22E2|6E0	ec ?+	100			-2200|40#	299|28#	5634|26#	-13410|40#	8370|30#	3853|28#	8356.19|20#	129912369|28#	-81627|26#	1961
57		73																
131|	La		59 min|2	3.54E3|1.2E2	ec ?+	100			-4060|40#	46|28#	2914|28#	-12420|40#	10210|40#	3797|28#	8370.37|21#	130910070|30#	-83769|28#	1951
57		74																
132|	La		4.8 h|2	1.73E4|7.2E2	ec ?+	100			-1250|40#	-220|40#	4710|40#	-12090|50#	8030|50#	4330|40#	8367.76|27#	131910120|40#	-83720|40#	1951
57		75																
133|	La		3.912 h|8	1.41E4|2.88E1	ec ?+	100			-3080|30#	-420|28#	2059|28#	-11090|30#	9840|50#	4348|28#	8378.84|21#	132908220|30#	-85494|28#	1950
57		76																
134|	La		6.45 min|16	3.87E2|9.6E0	ec ?+	100			-386|29#	-744|22#	3731|20#	-10872|26#	7800|30#	4954|20#	8374.49|15#	133908514|21#	-85219|20#	1951
57		77																
135|	La		19.5 h|2	7.02E4|7.2E2	ec ?+	100	+3.70 9	-0.4 4	-2027|5#	-1009|11#	1207|9#	-9882|22#	9496|22#	4982|9#	8382.79|7#	134906985|10#	-86643|9#	1948
57		78																
136|	La		9.87 min|3	5.92E2|1.8E0	ec ?+	100			470|50#	-1310|50#	2850|50#	-9490|50#	7470|50#	5480|50#	8376.0|4#	135907630|60#	-86040|50#	1950
57		79																
137|	La		6 x 104|y|2	1.89E12|6.31E11	ec	100	+2.700 15	+0.21 3	-1222.1|16#	-1494.7|17#	580.5|17#	-8703.6|16#	9170|50#	5542.7|16#	8381.879|12#	136906450.6|18#	-87140.7|17#	1948
57		80																
138|	La		1.02 x 1011|y|1	3.22E18|3.16E16	ec ?+	65.6|5	+3.73646 7	+0.45 2	1052|4#	-2053|3#	1742|3#	-8672|3#	7450|4#	6087|3#	8375.125|23#	137907118|3#	-86519|3#	1947
57		81	0.08881 %|71		?-	34.4|5												
139|	La		STABLE|				+2.7830455 9	+0.20 1	-278|7#	-2069.5|22#	-2312.5|20#	-7727|5#	8778.3|25#	6253.5|20#	8378.025|14#	138906358.8|22#	-87226.2|20#	1924
57		82	99.91119 %|71															
140|	La		1.67855 d|12	1.45E5|1.04E1	?-	100	+0.730 15	+0.094 10	3760.2|17#	-402.1|27#	-1047|8#	-5439|7#	5160.98|4#	6691.1|20#	8355.047|14#	139909483.2|22#	-84315.9|20#	1935
57		83																
141|	La		3.92 h|3	1.41E4|1.08E2	?-	100			2501|4#	1189|4#	-3199|7#	-2927|4#	6687|4#	6951|9#	8343.22|3#	140910969|5#	-82932|4#	1951
57		84																
142|	La		91.1 min|5	5.47E3|3E1	?-	100			4509|6#	438|11#	-2182|9#	-2663|6#	5164|7#	7581|8#	8320.83|4#	141914090|7#	-80024|6#	1953
57		85																
143|	La		14.2 min|1	8.52E2|6E0	?-	100			3435|8#	104|8#	-4234|10#	-1710|8#	6219|10#	7618|9#	8306.13|5#	142916079|8#	-78172|7#	1951
57		86																
144|	La		40.8 s|4	4.08E1|4E-1	?-	100			5582|13#	-224|15#	-3083|15#	-1314|13#	4749|15#	8201|15#	8281.43|9#	143919646|14#	-74850|13#	1967
57		87																
145|	La		24.8 s|20	2.48E1|2E0	?-	100			4230|40#	-783|15#	-5319|15#	-475|13#	6057|18#	8357|14#	8266.09|8#	144921808|13#	-72835|12#	1974
57		88																
146|	La		6.1 s|3	6.1E0|3E-1	?-	100			6590|30#	-960|30#	-4100|40#	-50|50#	4290|40#	8820|30#	8238.83|23#	145925870|40#	-69050|30#	1970
57		89			?- n	? 0.007												
147|	La		4.06 s|4	4.06E0|4E-2	?-	100			5336|14#	-1428|13#	-6414|22#	886|20#	5700|40#	9020|23#	8221.55|7#	146928418|11#	-66678|11#	1979
57		90			?- n	0.041|4												
148|	La		1.26 s|8	1.26E0|8E-2	?-	100			7690|22#	-1862|28#	-5110|70#	1234|21#	4102|22#	9734|28#	8193.72|13#	147932679|21#	-62709|19#	1982
57		91			?- n	0.15|3												
149|	La		1.05 s|3	1.05E0|3E-2	?-	100			6450|200#	-2590|200#	-7100|480#	2110|200#	5580|200#	9920|210#	8176.2|13#	148935350|210#	-60220|200#	1979
57		92			?- n	1.43|28												
150|	La		0.59 s|11	5.9E-1|1.1E-1	?-	100			8720|440#	-3240|440#	-6230|530#	2470|440#	3980|480#	10300|620#	8148.2|29#	149939740|470#	-56130|440#	1993
57		93			?- n	2.7|3												
151|	La		> 300 ns	3E-7|5E15	?- n	?			7910|440#	-3820|440#	-8370|590#	3470|440#	5250|620#	10700|530	8129.0|29#	150942770|470#	-53310|440#	1994
57		94			?-	?												
152|	La		> 150 ns	1.5E-7|5E15	?-	100			9690|360	-4800|300	-7580|500	3860|300	4050|530	11640|500	8102|2	151947080|320	-49290|300	1994
57		95																
153|	La		> 100 ns	1E-7|5E15					8850|360	-5230|500	-13240|580	4850|360	4840|420	11640|500	8081|2	152950550|320	-46060|300	1994
57		96																
121|	Ce		1.1 s|1	1.1E0|1E-1	ec ?+	100			-11270|640	2340|470	9500|500		11160|640	2410|500	8132|3	120943430|430	-52690|400	1997
58		63			ec p	? 1												
122|	Ce				ec p	?			-13090|640	2060|450	6670|500	-24520|640	13250|570	2970|500	8174|3	121937870|430	-57870|400	2005
58		64			ec ?+	?												
123|	Ce		3.8 s|2	3.8E0|2E-1	ec ?+	100			-10060|500	1880|360	8360|360	-23580|580	10480|500	3030|420	8193|2	122935280|320	-60290|300	1984
58		65			ec p	> 0.												
124|	Ce		6 s|2	6E0|2E0	ec ?+	100			-11760|500	1550|420	5340|300	-22760|500	12700|420	3550|360	8229|2	123930310|320	-64920|300	1978
58		66																
125|	Ce		9.7 s|3	9.7E0|3E-1	ec ?+	100			-8720|360	1660|240	7100|200	-21580|450	9810|360	3690|200	8242|2	124928440|210	-66660|200	1978
58		67			?+ p	?												
126|	Ce		51.0 s|3	5.1E1|3E-1	ec ?+	100			-10500|200	1360|40#	4150|90	-20950|300	12230|200	4350|40#	8273.26|22#	125923970|30#	-70821|28#	1978
58		68																
127|	Ce		34 s|2	3.4E1|2E0	ec ?+	100			-7440|200	1250|30#	5920|40	-19730|200	9230|40#	4290|90#	8280.79|23#	126922730|30#	-71979|29#	1978
58		69																
128|	Ce		3.93 min|2	2.36E2|1.2E0	ec ?+	100			-9200|40#	1130|30#	3090|60#	-19060|200	11630|40#	4930|40#	8306.92|22#	127918910|30#	-75534|28#	1968
58		70																
129|	Ce		3.5 min|3	2.1E2|1.8E1	ec ?+	100			-6510|40#	960|30#	5040|40#	-18030|40#	8820|40#	4950|60#	8310.94|22#	128918100|30#	-76287|28#	1977
58		71																
130|	Ce		22.9 min|5	1.37E3|3E1	ec ?+	100			-8250|70#	820|30#	2200|40#	-17720|40#	11210|40#	5390|40#	8333.22|21#	129914740|30#	-79423|28#	1965
58		72																
